time,value
2026-01-06 20:15:00,41669271893
2026-01-06 20:20:00,43355616066
2026-01-06 20:25:00,42401504771
2026-01-06 20:30:00,35010906901
2026-01-06 20:35:00,41320141091
2026-01-06 20:40:00,41780082946
2026-01-06 20:45:00,43742271786
2026-01-06 20:50:00,40325647306
2026-01-06 20:55:00,37455028589
2026-01-06 21:00:00,44733148862
2026-01-06 21:05:00,40843007475
2026-01-06 21:10:00,42709355482
2026-01-06 21:15:00,39109978486
2026-01-06 21:20:00,42182985094
2026-01-06 21:25:00,38583916317
2026-01-06 21:30:00,38329585819
2026-01-06 21:35:00,37446637370
2026-01-06 21:40:00,37407976643
2026-01-06 21:45:00,38467831317
2026-01-06 21:50:00,35968407261
2026-01-06 21:55:00,32620026834
2026-01-06 22:00:00,36408755702
2026-01-06 22:05:00,33902816403
2026-01-06 22:10:00,31894547704
2026-01-06 22:15:00,28105135880
2026-01-06 22:20:00,33270079134
2026-01-06 22:25:00,30316819083
2026-01-06 22:30:00,25064899918
2026-01-06 22:35:00,24485948558
2026-01-06 22:40:00,26913652237
2026-01-06 22:45:00,23315728080
2026-01-06 22:50:00,24016138302
2026-01-06 22:55:00,27692839496
2026-01-06 23:00:00,26669142435
2026-01-06 23:05:00,22842731496
2026-01-06 23:10:00,23133123576
2026-01-06 23:15:00,25265592770
2026-01-06 23:20:00,22440505035
2026-01-06 23:25:00,23520410757
2026-01-06 23:30:00,23210606419
2026-01-06 23:35:00,20177337736
2026-01-06 23:40:00,22034732422
2026-01-06 23:45:00,19011090117
2026-01-06 23:50:00,21505865475
2026-01-06 23:55:00,19709007581
2026-01-07 00:00:00,32297492170
2026-01-07 00:05:00,54789593560
2026-01-07 00:10:00,46178203739
2026-01-07 00:15:00,44134194504
2026-01-07 00:20:00,39626542405
2026-01-07 00:25:00,44387470909
2026-01-07 00:30:00,44205031448
2026-01-07 00:35:00,47479731251
2026-01-07 00:40:00,48818099302
2026-01-07 00:45:00,49063381227
2026-01-07 00:50:00,40399426520
2026-01-07 00:55:00,33032535752
2026-01-07 01:00:00,43670875099
2026-01-07 01:05:00,45208169470
2026-01-07 01:10:00,43507724918
2026-01-07 01:15:00,44410971411
2026-01-07 01:20:00,43708435552
2026-01-07 01:25:00,40204843259
2026-01-07 01:30:00,39400965960
2026-01-07 01:35:00,35615517963
2026-01-07 01:40:00,29937141853
2026-01-07 01:45:00,28416263709
2026-01-07 01:50:00,28710892288
2026-01-07 01:55:00,27897166115
2026-01-07 02:00:00,31650360466
2026-01-07 02:05:00,33236561870
2026-01-07 02:10:00,35992550558
2026-01-07 02:15:00,35570853170
2026-01-07 02:20:00,34434140330
2026-01-07 02:25:00,33695473538
2026-01-07 02:30:00,33144236957
2026-01-07 02:35:00,32934497104
2026-01-07 02:40:00,32177129709
2026-01-07 02:45:00,36181032264
2026-01-07 02:50:00,34816307554
2026-01-07 02:55:00,35067996179
2026-01-07 03:00:00,33180897613
2026-01-07 03:05:00,32168862195
2026-01-07 03:10:00,33171553069
2026-01-07 03:15:00,29572210214
2026-01-07 03:20:00,29634224157
2026-01-07 03:25:00,24355045485
2026-01-07 03:30:00,29568777517
2026-01-07 03:35:00,26062586877
2026-01-07 03:40:00,27011058514
2026-01-07 03:45:00,26461181091
2026-01-07 03:50:00,26527416670
2026-01-07 03:55:00,30931983093
2026-01-07 04:00:00,29775669734
2026-01-07 04:05:00,29498004614
2026-01-07 04:10:00,31177287869
2026-01-07 04:15:00,29552798693
2026-01-07 04:20:00,28636897936
2026-01-07 04:25:00,28518321384
2026-01-07 04:30:00,29904402845
2026-01-07 04:35:00,30326814074
2026-01-07 04:40:00,32222176626
2026-01-07 04:45:00,32677589498
2026-01-07 04:50:00,35089203133
2026-01-07 04:55:00,30144594520
2026-01-07 05:00:00,33636750810
2026-01-07 05:05:00,34860234795
2026-01-07 05:10:00,31691350557
2026-01-07 05:15:00,36843986674
2026-01-07 05:20:00,36343937280
2026-01-07 05:25:00,27673303016
2026-01-07 05:30:00,21283440738
2026-01-07 05:35:00,21462516502
2026-01-07 05:40:00,22055487819
2026-01-07 05:45:00,28527726907
2026-01-07 05:50:00,28338142442
2026-01-07 05:55:00,27641861936
2026-01-07 06:00:00,36001267618
2026-01-07 06:05:00,42013437334
2026-01-07 06:10:00,31330752858
2026-01-07 06:15:00,30069014842
2026-01-07 06:20:00,35126520586
2026-01-07 06:25:00,38321230382
2026-01-07 06:30:00,44291243230
2026-01-07 06:35:00,41071406624
2026-01-07 06:40:00,45446390549
2026-01-07 06:45:00,46584743192
2026-01-07 06:50:00,45014665656
2026-01-07 06:55:00,43709659627
2026-01-07 07:00:00,56268942845
2026-01-07 07:05:00,56543177931
2026-01-07 07:10:00,47487579854
2026-01-07 07:15:00,45237119293
2026-01-07 07:20:00,49170176869
2026-01-07 07:25:00,46997632824
2026-01-07 07:30:00,49760457934
2026-01-07 07:35:00,49881174605
2026-01-07 07:40:00,50554796461
2026-01-07 07:45:00,50748590330
2026-01-07 07:50:00,52813523795
2026-01-07 07:55:00,51796997006
2026-01-07 08:00:00,42246012082
2026-01-07 08:05:00,44603107267
2026-01-07 08:10:00,50473720280
2026-01-07 08:15:00,51147812195
2026-01-07 08:20:00,48783783280
2026-01-07 08:25:00,49988855131
2026-01-07 08:30:00,49943496982
2026-01-07 08:35:00,47693346077
2026-01-07 08:40:00,47307761982
2026-01-07 08:45:00,50521499917
2026-01-07 08:50:00,51545051790
2026-01-07 08:55:00,49432184232
2026-01-07 09:00:00,43020023854
2026-01-07 09:05:00,52072485216
2026-01-07 09:10:00,47947248229
2026-01-07 09:15:00,48691487925
2026-01-07 09:20:00,52175749757
2026-01-07 09:25:00,51007808482
2026-01-07 09:30:00,48200725170
2026-01-07 09:35:00,48035877528
2026-01-07 09:40:00,52494871798
2026-01-07 09:45:00,47582182811
2026-01-07 09:50:00,52916884534
2026-01-07 09:55:00,54189837021
2026-01-07 10:00:00,48669500530
2026-01-07 10:05:00,51374041189
2026-01-07 10:10:00,47019554448
2026-01-07 10:15:00,47626432174
2026-01-07 10:20:00,47256440944
2026-01-07 10:25:00,51135718850
2026-01-07 10:30:00,49658581050
2026-01-07 10:35:00,47234284923
2026-01-07 10:40:00,49701041534
2026-01-07 10:45:00,53564572352
2026-01-07 10:50:00,49260272869
2026-01-07 10:55:00,50976274173
2026-01-07 11:00:00,47468039387
2026-01-07 11:05:00,49223111202
2026-01-07 11:10:00,47357049640
2026-01-07 11:15:00,47173589467
2026-01-07 11:20:00,50237994642
2026-01-07 11:25:00,47171147037
2026-01-07 11:30:00,47620554038
2026-01-07 11:35:00,48478365298
2026-01-07 11:40:00,45617335682
2026-01-07 11:45:00,50565213472
2026-01-07 11:50:00,46264018147
2026-01-07 11:55:00,49529622507
2026-01-07 12:00:00,51141299930
2026-01-07 12:05:00,46567022038
2026-01-07 12:10:00,50760949741
2026-01-07 12:15:00,53796956586
2026-01-07 12:20:00,50681700645
2026-01-07 12:25:00,48889374720
2026-01-07 12:30:00,53169543802
2026-01-07 12:35:00,52368039125
2026-01-07 12:40:00,52403619818
2026-01-07 12:45:00,45031748851
2026-01-07 12:50:00,40405386928
2026-01-07 12:55:00,41803693302
2026-01-07 13:00:00,46899072950
2026-01-07 13:05:00,41413712917
2026-01-07 13:10:00,41860787560
2026-01-07 13:15:00,38702945835
2026-01-07 13:20:00,34163010693
2026-01-07 13:25:00,38858126968
2026-01-07 13:30:00,31239990262
2026-01-07 13:35:00,43510518371
2026-01-07 13:40:00,49047778483
2026-01-07 13:45:00,50197738587
2026-01-07 13:50:00,43817563618
2026-01-07 13:55:00,49170822576
2026-01-07 14:00:00,49328366565
2026-01-07 14:05:00,46832516957
2026-01-07 14:10:00,46958236256
2026-01-07 14:15:00,50084852528
2026-01-07 14:20:00,45815843301
2026-01-07 14:25:00,42355719520
2026-01-07 14:30:00,47660915768
2026-01-07 14:35:00,38346760390
2026-01-07 14:40:00,41061638317
2026-01-07 14:45:00,46516534958
2026-01-07 14:50:00,42946456288
2026-01-07 14:55:00,41956632834
2026-01-07 15:00:00,41644706648
2026-01-07 15:05:00,39298055381
2026-01-07 15:10:00,41462156843
2026-01-07 15:15:00,41511317581
2026-01-07 15:20:00,33159184142
2026-01-07 15:25:00,38271738795
2026-01-07 15:30:00,34459782942
2026-01-07 15:35:00,31985143603
2026-01-07 15:40:00,31745187910
2026-01-07 15:45:00,35215375960
2026-01-07 15:50:00,31153988010
2026-01-07 15:55:00,33889483795
2026-01-07 16:00:00,35307364133
2026-01-07 16:05:00,33144233398
2026-01-07 16:10:00,33836453246
2026-01-07 16:15:00,31626434602
2026-01-07 16:20:00,33416926254
2026-01-07 16:25:00,31539725402
2026-01-07 16:30:00,41986917782
2026-01-07 16:35:00,40874527114
2026-01-07 16:40:00,39927160342
2026-01-07 16:45:00,36159273400
2026-01-07 16:50:00,36696711421
2026-01-07 16:55:00,38024168582
2026-01-07 17:00:00,24676367125
2026-01-07 17:05:00,28876603139
2026-01-07 17:10:00,35415549389
2026-01-07 17:15:00,44339476797
2026-01-07 17:20:00,40840815261
2026-01-07 17:25:00,38152172710
2026-01-07 17:30:00,41059866674
2026-01-07 17:35:00,41679536950
2026-01-07 17:40:00,43092982226
2026-01-07 17:45:00,46879735730
2026-01-07 17:50:00,45431423971
2026-01-07 17:55:00,45090170472
2026-01-07 18:00:00,48770273946
2026-01-07 18:05:00,51578921768
2026-01-07 18:10:00,55457372474
2026-01-07 18:15:00,53021524774
2026-01-07 18:20:00,51841674171
2026-01-07 18:25:00,52133411899
2026-01-07 18:30:00,56401949408
2026-01-07 18:35:00,49593964797
2026-01-07 18:40:00,54287384907
2026-01-07 18:45:00,54318620994
2026-01-07 18:50:00,54014716629
2026-01-07 18:55:00,50744104072
2026-01-07 19:00:00,47098797046
2026-01-07 19:05:00,43483215464
2026-01-07 19:10:00,47747477568
2026-01-07 19:15:00,48616068813
2026-01-07 19:20:00,43325405181
2026-01-07 19:25:00,41868707498
2026-01-07 19:30:00,44257959474
2026-01-07 19:35:00,43771772262
2026-01-07 19:40:00,42480722907
2026-01-07 19:45:00,43783082853
2026-01-07 19:50:00,41164694678
2026-01-07 19:55:00,39122879678
2026-01-07 20:00:00,43143112462
2026-01-07 20:05:00,48774722888
2026-01-07 20:10:00,42888009374
2026-01-07 20:15:00,40546509755
2026-01-07 20:20:00,39226393136
2026-01-07 20:25:00,42045312786
2026-01-07 20:30:00,41738137176
2026-01-07 20:35:00,39361892086
2026-01-07 20:40:00,42205895080
2026-01-07 20:45:00,43120556845
2026-01-07 20:50:00,37562879035
2026-01-07 20:55:00,40346706360
2026-01-07 21:00:00,41839220248
2026-01-07 21:05:00,44679762568
2026-01-07 21:10:00,43042285362
2026-01-07 21:15:00,41394078626
2026-01-07 21:20:00,39866644744
2026-01-07 21:25:00,40098867646
2026-01-07 21:30:00,40404046776
2026-01-07 21:35:00,39519258085
2026-01-07 21:40:00,32742268467
2026-01-07 21:45:00,34609966774
2026-01-07 21:50:00,37616586226
2026-01-07 21:55:00,31011739301
2026-01-07 22:00:00,34698930509
2026-01-07 22:05:00,33702181710
2026-01-07 22:10:00,33800969058
2026-01-07 22:15:00,37393850078
2026-01-07 22:20:00,33190824226
2026-01-07 22:25:00,28736253994
2026-01-07 22:30:00,30276675605
2026-01-07 22:35:00,26891596754
2026-01-07 22:40:00,25721861266
2026-01-07 22:45:00,27988140611
2026-01-07 22:50:00,27695299990
2026-01-07 22:55:00,27138798573
2026-01-07 23:00:00,26515869502
2026-01-07 23:05:00,21710040314
2026-01-07 23:10:00,21188669242
2026-01-07 23:15:00,21564397008
2026-01-07 23:20:00,21682196552
2026-01-07 23:25:00,19603746586
2026-01-07 23:30:00,23464389477
2026-01-07 23:35:00,21283919779
2026-01-07 23:40:00,21096118774
2026-01-07 23:45:00,24614608106
2026-01-07 23:50:00,22496153853
2026-01-07 23:55:00,20880395794
2026-01-08 00:00:00,41459647862
2026-01-08 00:05:00,53410594293
2026-01-08 00:10:00,47386535997
2026-01-08 00:15:00,38988862371
2026-01-08 00:20:00,35159239267
2026-01-08 00:25:00,43061828235
2026-01-08 00:30:00,48785725213
2026-01-08 00:35:00,52049580373
2026-01-08 00:40:00,41933272310
2026-01-08 00:45:00,51567908565
2026-01-08 00:50:00,44075532906
2026-01-08 00:55:00,36613074334
2026-01-08 01:00:00,44482618621
2026-01-08 01:05:00,49479917322
2026-01-08 01:10:00,48418234906
2026-01-08 01:15:00,43601397182
2026-01-08 01:20:00,41960860824
2026-01-08 01:25:00,43712847214
2026-01-08 01:30:00,41740567712
2026-01-08 01:35:00,43404759416
2026-01-08 01:40:00,35377402606
2026-01-08 01:45:00,33518451088
2026-01-08 01:50:00,32199420251
2026-01-08 01:55:00,28256901680
2026-01-08 02:00:00,24133088181
2026-01-08 02:05:00,29440918661
2026-01-08 02:10:00,31979767373
2026-01-08 02:15:00,33462122941
2026-01-08 02:20:00,34849125563
2026-01-08 02:25:00,31882269205
2026-01-08 02:30:00,33086320181
2026-01-08 02:35:00,29696834173
2026-01-08 02:40:00,27873565467
2026-01-08 02:45:00,26582063365
2026-01-08 02:50:00,26804358982
2026-01-08 02:55:00,26880751134
2026-01-08 03:00:00,25117412853
2026-01-08 03:05:00,25381323779
2026-01-08 03:10:00,25772268614
2026-01-08 03:15:00,27640382443
2026-01-08 03:20:00,27186415398
2026-01-08 03:25:00,27626273518
2026-01-08 03:30:00,28576158192
2026-01-08 03:35:00,27814855547
2026-01-08 03:40:00,27284545384
2026-01-08 03:45:00,27389885478
2026-01-08 03:50:00,27438201794
2026-01-08 03:55:00,26989403131
2026-01-08 04:00:00,26936186434
2026-01-08 04:05:00,27268608482
2026-01-08 04:10:00,25439137342
2026-01-08 04:15:00,27704500203
2026-01-08 04:20:00,28187909381
2026-01-08 04:25:00,27144946534
2026-01-08 04:30:00,31062122210
2026-01-08 04:35:00,30462090406
2026-01-08 04:40:00,29027536976
2026-01-08 04:45:00,30965653930
2026-01-08 04:50:00,33355798571
2026-01-08 04:55:00,31775089102
2026-01-08 05:00:00,33705331394
2026-01-08 05:05:00,34993266499
2026-01-08 05:10:00,34856326549
2026-01-08 05:15:00,36386338365
2026-01-08 05:20:00,36893034490
2026-01-08 05:25:00,26852473666
2026-01-08 05:30:00,19856204064
2026-01-08 05:35:00,19550128862
2026-01-08 05:40:00,20590878410
2026-01-08 05:45:00,21073103570
2026-01-08 05:50:00,26059952824
2026-01-08 05:55:00,30980408301
2026-01-08 06:00:00,37273338744
2026-01-08 06:05:00,42742056299
2026-01-08 06:10:00,38492923200
2026-01-08 06:15:00,31614322478
2026-01-08 06:20:00,37786925661
2026-01-08 06:25:00,37671746099
2026-01-08 06:30:00,45453353216
2026-01-08 06:35:00,46364038963
2026-01-08 06:40:00,48754540750
2026-01-08 06:45:00,51560330363
2026-01-08 06:50:00,41859943438
2026-01-08 06:55:00,47182943726
2026-01-08 07:00:00,50250296285
2026-01-08 07:05:00,56676398552
2026-01-08 07:10:00,52251974522
2026-01-08 07:15:00,47858396626
2026-01-08 07:20:00,50065644104
2026-01-08 07:25:00,54644858448
2026-01-08 07:30:00,49792226546
2026-01-08 07:35:00,54046539269
2026-01-08 07:40:00,54420173261
2026-01-08 07:45:00,55081519342
2026-01-08 07:50:00,53209020805
2026-01-08 07:55:00,53464963237
2026-01-08 08:00:00,53635796080
2026-01-08 08:05:00,52277342714
2026-01-08 08:10:00,52526903872
2026-01-08 08:15:00,44469210854
2026-01-08 08:20:00,46816363802
2026-01-08 08:25:00,50436561869
2026-01-08 08:30:00,50057578661
2026-01-08 08:35:00,47760755146
2026-01-08 08:40:00,47282507365
2026-01-08 08:45:00,46934987979
2026-01-08 08:50:00,45749002053
2026-01-08 08:55:00,51366742235
2026-01-08 09:00:00,48827734819
2026-01-08 09:05:00,44392574331
2026-01-08 09:10:00,48769519046
2026-01-08 09:15:00,47291738306
2026-01-08 09:20:00,50429644240
2026-01-08 09:25:00,54868994184
2026-01-08 09:30:00,51064199013
2026-01-08 09:35:00,48315675032
2026-01-08 09:40:00,51405436275
2026-01-08 09:45:00,50811375640
2026-01-08 09:50:00,52879346210
2026-01-08 09:55:00,50445092195
2026-01-08 10:00:00,52179360442
2026-01-08 10:05:00,57260509955
2026-01-08 10:10:00,53042339685
2026-01-08 10:15:00,50557402318
2026-01-08 10:20:00,53049418440
2026-01-08 10:25:00,50961294762
2026-01-08 10:30:00,51243731099
2026-01-08 10:35:00,50586795107
2026-01-08 10:40:00,47194952027

